Date,runtime_switch_loop.py Day End Equity,runtime_switch_loop.py PnL ($),runtime_switch_loop.py Return %,runtime_switch_loop.py Drawdown %,runtime_switch_loop_v2_controlplane.py Day End Equity,runtime_switch_loop_v2_controlplane.py PnL ($),runtime_switch_loop_v2_controlplane.py Return %,runtime_switch_loop_v2_controlplane.py Drawdown %,FEV1-0001 Day End Equity,FEV1-0001 PnL ($),FEV1-0001 Return %,FEV1-0001 Drawdown %,fev1_best Day End Equity,fev1_best PnL ($),fev1_best Return %,fev1_best Drawdown %
2025-10-30,7288.49,262.27,3.73,65.19,9085.35,-347.93,-3.69,56.15,8570.32,-328.21,-3.69,60.93,11960.01,-458.02,-3.69,53.34
2025-10-31,7223.96,-64.53,-0.89,65.5,9165.55,80.2,0.88,55.76,8645.97,75.66,0.88,60.59,12065.59,105.58,0.88,52.93
2025-11-03,7158.73,-65.23,-0.9,65.81,9257.01,91.46,1.0,55.32,8732.25,86.28,1.0,60.19,12186.0,120.41,1.0,52.46
2025-11-04,8007.57,848.84,11.86,61.76,8154.67,-1102.34,-11.91,60.64,7692.4,-1039.85,-11.91,64.93,10734.86,-1451.13,-11.91,58.12
2025-11-05,8878.95,871.38,10.88,57.6,9042.05,887.38,10.88,56.35,8529.48,837.08,10.88,61.12,11903.02,1168.16,10.88,53.56
2025-11-06,9702.87,823.92,9.28,53.66,8241.27,-800.78,-8.86,60.22,7774.09,-755.39,-8.86,64.56,10848.87,-1054.16,-8.86,57.68
2025-11-07,9285.31,-417.56,-4.3,55.66,7886.61,-354.66,-4.3,61.93,7439.54,-334.55,-4.3,66.09,10381.99,-466.88,-4.3,59.5
2025-11-10,9985.89,700.59,7.55,52.31,8481.67,595.05,7.55,59.06,8000.86,561.32,7.55,63.53,11165.32,783.33,7.55,56.44
2025-11-11,9260.51,-725.38,-7.26,55.77,7865.55,-616.11,-7.26,62.03,7419.67,-581.19,-7.26,66.18,10354.27,-811.06,-7.26,59.6
2025-11-12,9663.65,403.13,4.35,53.85,8207.96,342.41,4.35,60.38,7742.67,323.0,4.35,64.71,10805.02,450.75,4.35,57.85
2025-11-13,8668.03,-995.62,-10.3,58.6,7362.31,-845.65,-10.3,64.46,6944.96,-797.71,-10.3,68.34,9691.8,-1113.21,-10.3,62.19
2025-11-14,8592.88,-75.15,-0.87,58.96,7298.48,-63.83,-0.87,64.77,6884.75,-60.21,-0.87,68.62,9607.77,-84.03,-0.87,62.52
2025-11-17,8159.71,-433.17,-5.04,61.03,6930.57,-367.92,-5.04,66.55,6537.69,-347.06,-5.04,70.2,9123.44,-484.33,-5.04,64.41
2025-11-18,7683.5,-476.2,-5.84,63.31,6526.09,-404.47,-5.84,68.5,6156.14,-381.54,-5.84,71.94,8591.0,-532.45,-5.84,66.48
2025-11-19,8094.74,411.24,5.35,61.34,6875.39,349.29,5.35,66.81,6485.64,329.49,5.35,70.44,9050.81,459.81,5.35,64.69
2025-11-20,8561.91,467.17,5.77,59.11,7272.18,396.79,5.77,64.9,6859.94,374.3,5.77,68.73,9573.15,522.34,5.77,62.65
2025-11-21,8789.63,227.73,2.66,58.02,7465.6,193.42,2.66,63.96,7042.39,182.46,2.66,67.9,9827.77,254.62,2.66,61.66
2025-11-24,9412.1,622.47,7.08,55.05,7994.31,528.71,7.08,61.41,7541.13,498.74,7.08,65.62,10523.76,695.99,7.08,58.94
2025-11-25,9435.55,23.45,0.25,54.94,8014.22,19.92,0.25,61.32,7559.92,18.79,0.25,65.54,10549.98,26.22,0.25,58.84
2025-11-26,10248.25,812.69,8.61,51.06,8704.5,690.27,8.61,57.98,8211.06,651.14,8.61,62.57,11458.66,908.68,8.61,55.3
2025-11-28,10705.84,457.59,4.47,48.87,9093.16,388.66,4.47,56.11,8577.69,366.63,4.47,60.9,11970.3,511.64,4.47,53.3
2025-12-01,10798.4,92.56,0.86,48.43,9171.78,78.62,0.86,55.73,8651.85,74.16,0.86,60.56,12073.79,103.49,0.86,52.9
2025-12-02,11413.74,615.34,5.7,45.49,9694.43,522.65,5.7,53.21,9144.87,493.02,5.7,58.31,12761.81,688.02,5.7,50.21
2025-12-03,12141.19,727.45,6.37,42.02,10312.3,617.87,6.37,50.22,9727.72,582.85,6.37,55.66,13575.18,813.37,6.37,47.04
2025-12-04,11744.87,-396.32,-3.26,43.91,9975.68,-336.62,-3.26,51.85,9410.18,-317.54,-3.26,57.1,13132.05,-443.13,-3.26,48.77
2025-12-05,12135.98,391.1,3.33,42.04,10307.87,332.19,3.33,50.24,9723.54,313.36,3.33,55.68,13569.35,437.3,3.33,47.06
2025-12-08,12444.95,308.97,2.55,40.57,10570.3,262.43,2.55,48.98,9971.09,247.55,2.55,54.55,13914.82,345.47,2.55,45.71
2025-12-09,12476.24,31.29,0.25,40.42,10596.88,26.58,0.25,48.85,9996.16,25.07,0.25,54.43,13949.8,34.98,0.25,45.58
2025-12-10,13001.62,525.38,4.21,37.91,11043.12,446.24,4.21,46.7,10417.11,420.95,4.21,52.51,14537.24,587.44,4.21,43.29
2025-12-11,12660.06,-341.56,-2.63,39.54,10753.01,-290.11,-2.63,48.1,10143.44,-273.67,-2.63,53.76,14155.33,-381.91,-2.63,44.78
2025-12-12,10866.19,-1793.87,-14.17,48.11,9229.36,-1523.65,-14.17,55.45,8706.17,-1437.27,-14.17,60.31,12149.59,-2005.74,-14.17,52.6
2025-12-15,10699.32,-166.87,-1.54,48.9,9087.62,-141.73,-1.54,56.13,8572.47,-133.7,-1.54,60.92,11963.01,-186.58,-1.54,53.33
2025-12-16,10619.8,-79.52,-0.74,49.28,9020.08,-67.55,-0.74,56.46,8508.75,-63.72,-0.74,61.21,11874.09,-88.92,-0.74,53.68
2025-12-17,9351.31,-1268.48,-11.94,55.34,7942.67,-1077.4,-11.94,61.66,7492.42,-1016.33,-11.94,65.85,10455.79,-1418.3,-11.94,59.21
2025-12-18,10325.15,973.84,10.41,50.69,8769.82,827.14,10.41,57.67,8272.68,780.26,10.41,62.29,11544.65,1088.86,10.41,54.96
2025-12-19,11010.94,685.79,6.64,47.41,9352.3,582.48,6.64,54.86,8822.14,549.46,6.64,59.78,12311.43,766.78,6.64,51.97
2025-12-22,11351.84,340.9,3.1,45.79,9641.85,289.55,3.1,53.46,9095.27,273.14,3.1,58.54,12692.6,381.17,3.1,50.48
2025-12-23,11488.36,136.52,1.2,45.13,9757.81,115.95,1.2,52.9,9204.66,109.38,1.2,58.04,12845.24,152.64,1.2,49.89
2025-12-24,11576.48,88.12,0.77,44.71,9832.65,74.85,0.77,52.54,9275.26,70.6,0.77,57.72,12943.77,98.53,0.77,49.5
2025-12-26,11646.18,69.71,0.6,44.38,9891.86,59.21,0.6,52.25,9331.11,55.85,0.6,57.46,13021.71,77.94,0.6,49.2
2025-12-29,11521.21,-124.97,-1.07,44.98,9785.71,-106.15,-1.07,52.76,9230.98,-100.13,-1.07,57.92,12881.98,-139.73,-1.07,49.74
2025-12-30,11501.91,-19.31,-0.17,45.07,9769.31,-16.4,-0.17,52.84,9215.51,-15.47,-0.17,57.99,12860.39,-21.59,-0.17,49.83
2025-12-31,11141.14,-360.76,-3.14,46.79,9462.89,-306.42,-3.14,54.32,8926.46,-289.05,-3.14,59.31,12457.02,-403.37,-3.14,51.4
2026-01-02,11865.87,724.73,6.5,43.33,10078.45,615.56,6.5,51.35,9507.12,580.66,6.5,56.66,13267.34,810.32,6.5,48.24
2026-01-05,11415.71,-450.16,-3.79,45.48,10706.87,628.42,6.24,48.32,10099.92,592.8,6.24,53.96,14094.6,827.26,6.24,45.01
2026-01-06,10288.84,-1126.87,-9.87,50.86,11535.21,828.33,7.74,44.32,10881.3,781.38,7.74,50.4,15185.03,1090.42,7.74,40.76
2026-01-07,10634.38,345.54,3.36,49.21,11118.97,-416.24,-3.61,46.33,10488.66,-392.64,-3.61,52.19,14637.09,-547.93,-3.61,42.9
2026-01-08,11131.56,497.18,4.68,46.84,10583.35,-535.62,-4.82,48.91,9983.41,-505.25,-4.82,54.49,13932.0,-705.09,-4.82,45.65
2026-01-09,10136.88,-994.68,-8.94,51.59,11560.79,977.43,9.24,44.2,10905.43,922.02,9.24,50.29,15218.7,1286.7,9.24,40.63
2026-01-12,10008.04,-128.84,-1.27,52.2,11700.42,139.63,1.21,43.52,11037.15,131.72,1.21,49.69,15402.52,183.81,1.21,39.91
2026-01-13,9790.25,-217.8,-2.18,53.24,11940.25,239.83,2.05,42.36,11263.38,226.23,2.05,48.66,15718.23,315.71,2.05,38.68
2026-01-14,9963.48,173.24,1.77,52.42,11762.24,-178.01,-1.49,43.22,11095.47,-167.92,-1.49,49.42,15483.9,-234.33,-1.49,39.59
2026-01-15,9402.23,-561.25,-5.63,55.1,12630.69,868.44,7.38,39.03,11914.68,819.21,7.38,45.69,16627.13,1143.23,7.38,35.13
2026-01-16,8991.09,-411.14,-4.37,57.06,13182.02,551.33,4.37,36.37,12434.76,520.08,4.37,43.32,17352.9,725.78,4.37,32.3
2026-01-20,9388.83,397.74,4.42,55.16,12614.41,-567.61,-4.31,39.11,11899.32,-535.43,-4.31,45.76,16605.7,-747.21,-4.31,35.22
2026-01-21,8492.64,-896.19,-9.55,59.44,13676.11,1061.7,8.42,33.99,12900.84,1001.52,8.42,41.19,18003.33,1397.63,8.42,29.76
2026-01-22,8483.29,-9.35,-0.11,59.49,13661.06,-15.05,-0.11,34.06,12886.64,-14.2,-0.11,41.26,17983.51,-19.81,-0.11,29.84
2026-01-23,8194.86,-288.43,-3.4,60.86,13196.59,-464.47,-3.4,36.3,12448.5,-438.14,-3.4,43.25,17372.08,-611.43,-3.4,32.23
2026-01-26,8102.73,-92.14,-1.12,61.3,13048.21,-148.37,-1.12,37.02,12308.54,-139.96,-1.12,43.89,17176.76,-195.32,-1.12,32.99
2026-01-27,8633.82,531.09,6.55,58.77,13903.46,855.24,6.55,32.89,13115.3,806.76,6.55,40.21,18302.61,1125.85,6.55,28.6
2026-01-28,9324.15,690.33,8.0,55.47,15015.13,1111.67,8.0,27.52,14163.95,1048.65,8.0,35.43,19766.02,1463.41,8.0,22.89
2026-01-29,9351.43,27.28,0.29,55.34,15059.07,43.94,0.29,27.31,14205.4,41.45,0.29,35.25,19823.86,57.84,0.29,22.66
2026-01-30,8219.79,-1131.64,-12.1,60.74,13239.38,-1819.69,-12.08,36.09,12488.86,-1716.54,-12.08,43.07,17428.41,-2395.45,-12.08,32.01
2026-02-02,7798.93,-420.86,-5.12,62.75,14057.72,818.34,6.18,32.14,13260.82,771.95,6.18,39.55,18505.68,1077.27,6.18,27.8
2026-02-03,8261.08,462.15,5.93,60.55,13176.81,-880.91,-6.27,36.4,12429.84,-830.98,-6.27,43.34,17346.04,-1159.64,-6.27,32.33
2026-02-04,9260.91,999.84,12.1,55.77,11553.12,-1623.69,-12.32,44.23,10898.2,-1531.64,-12.32,50.32,15208.61,-2137.43,-12.32,40.67
2026-02-05,9175.92,-85.0,-0.92,56.18,11447.09,-106.03,-0.92,44.75,10798.18,-100.02,-0.92,50.78,15069.02,-139.58,-0.92,41.21
2026-02-06,9787.54,611.62,6.67,53.26,12210.09,763.0,6.67,41.06,11517.93,719.75,6.67,47.5,16073.45,1004.42,6.67,37.29
2026-02-09,9471.13,-316.41,-3.23,54.77,12635.11,425.02,3.48,39.01,11918.85,400.92,3.48,45.67,16632.94,559.49,3.48,35.11
2026-02-10,9568.35,97.21,1.03,54.3,12492.53,-142.57,-1.13,39.7,11784.36,-134.49,-1.13,46.28,16445.26,-187.68,-1.13,35.84
2026-02-11,8790.33,-778.01,-8.13,58.02,13351.93,859.39,6.88,35.55,12595.03,810.68,6.88,42.59,17576.57,1131.31,6.88,31.43
2026-02-12,9497.29,706.96,8.04,54.64,12368.66,-983.27,-7.36,40.3,11667.5,-927.53,-7.36,46.81,16282.19,-1294.38,-7.36,36.48
2026-02-13,9288.59,-208.7,-2.2,55.64,12580.97,212.31,1.72,39.27,11867.78,200.27,1.72,45.9,16561.67,279.48,1.72,35.39
2026-02-17,9263.35,-25.24,-0.27,55.76,12569.22,-11.74,-0.09,39.33,11856.7,-11.07,-0.09,45.95,16546.21,-15.46,-0.09,35.45
2026-02-18,8975.23,-288.13,-3.11,57.14,12999.71,430.49,3.42,37.25,12262.78,406.08,3.42,44.1,17112.91,566.7,3.42,33.24
2026-02-19,9181.69,206.46,2.3,56.15,12696.41,-303.3,-2.33,38.72,11976.68,-286.1,-2.33,45.4,16713.65,-399.26,-2.33,34.79
2026-02-20,9449.37,267.68,2.92,54.87,13069.18,372.76,2.94,36.92,12328.31,351.63,2.94,43.8,17204.35,490.71,2.94,32.88
2026-02-23,9615.72,166.35,1.76,54.08,12776.13,-293.04,-2.24,38.33,12051.88,-276.43,-2.24,45.06,16818.59,-385.76,-2.24,34.39
2026-02-24,9144.91,-470.8,-4.9,56.33,13435.09,658.96,5.16,35.15,12673.48,621.6,5.16,42.23,17686.04,867.46,5.16,31.0
2026-02-25,8730.34,-414.57,-4.53,58.31,14069.08,633.99,4.72,32.09,13271.53,598.05,4.72,39.5,18520.63,834.59,4.72,27.75
2026-02-26,9559.07,828.72,9.49,54.35,12740.44,-1328.64,-9.44,38.5,12018.21,-1253.32,-9.44,45.22,16771.6,-1749.03,-9.44,34.57
2026-02-27,9945.46,386.39,4.04,52.5,12245.87,-494.57,-3.88,40.89,11551.67,-466.54,-3.88,47.34,16120.54,-651.06,-3.88,37.11
2026-03-02,9946.01,0.55,0.01,52.5,12246.55,0.68,0.01,40.89,11552.32,0.64,0.01,47.34,16121.44,0.9,0.01,37.11
2026-03-03,11438.12,1492.11,15.0,45.37,14083.78,1837.23,15.0,32.02,13285.4,1733.08,15.0,39.44,18539.98,2418.55,15.0,27.67
2026-03-04,10692.28,-745.84,-6.52,48.94,13165.42,-918.36,-6.52,36.45,12419.1,-866.3,-6.52,43.39,17331.05,-1208.93,-6.52,32.39
2026-03-05,11505.36,813.09,7.6,45.05,14166.58,1001.16,7.6,31.62,13363.51,944.4,7.6,39.08,18648.98,1317.93,7.6,27.24
2026-03-06,12221.18,715.81,6.22,41.64,15047.96,881.38,6.22,27.36,14194.93,831.42,6.22,35.29,19809.24,1160.26,6.22,22.72
2026-03-09,13511.98,1290.8,10.56,35.47,16637.33,1589.37,10.56,19.69,15694.2,1499.27,10.56,28.46,21901.5,2092.26,10.56,14.56
2026-03-10,14439.92,927.94,6.87,31.04,17779.91,1142.57,6.87,14.18,16772.0,1077.8,6.87,23.55,23405.59,1504.09,6.87,8.69
2026-03-11,14956.78,516.86,3.58,28.57,18416.32,636.41,3.58,11.11,17372.34,600.34,3.58,20.81,24243.37,837.78,3.58,5.42
2026-03-12,16150.72,1193.94,7.98,22.87,19886.42,1470.1,7.98,4.01,18759.1,1386.76,7.98,14.49,26178.62,1935.24,7.98,0.0
2026-03-13,16263.57,112.85,0.7,22.33,20025.37,138.95,0.7,3.34,18890.18,131.08,0.7,13.89,26361.54,182.92,0.7,0.0
2026-03-16,17495.77,1232.2,7.58,16.45,21542.58,1517.21,7.58,0.0,20321.37,1431.2,7.58,7.37,28358.8,1997.26,7.58,0.0
2026-03-17,17847.57,351.8,2.01,14.77,21975.76,433.18,2.01,0.0,20730.0,408.62,2.01,5.5,28929.04,570.24,2.01,0.0
2026-03-18,17740.08,-107.5,-0.6,15.28,21843.4,-132.36,-0.6,0.6,20605.14,-124.86,-0.6,6.07,28754.8,-174.24,-0.6,0.6
2026-03-19,17912.72,172.64,0.97,14.45,22055.97,212.58,0.97,0.0,20805.67,200.53,0.97,5.16,29034.64,279.84,0.97,0.0
2026-03-20,16529.93,-1382.79,-7.72,21.06,20353.34,-1702.63,-7.72,7.72,19199.56,-1606.11,-7.72,12.48,26793.28,-2241.35,-7.72,7.72
2026-03-23,17681.82,1151.88,6.97,15.56,21771.66,1418.31,6.97,1.29,20537.47,1337.91,6.97,6.38,28660.36,1867.08,6.97,1.29
2026-03-24,17168.45,-513.37,-2.9,18.01,21139.55,-632.11,-2.9,4.15,19941.19,-596.28,-2.9,9.1,27217.34,-1443.02,-5.03,6.26
2026-03-25,16479.79,-688.66,-4.01,21.3,20291.6,-847.95,-4.01,8.0,19141.31,-799.88,-4.01,12.74,27214.62,-2.72,-0.01,6.27
2026-03-26,17911.18,1431.39,8.69,14.46,22054.08,1762.48,8.69,0.01,20803.88,1662.57,8.69,5.17,29578.41,2363.79,8.69,0.0
2026-03-27,17033.72,-877.46,-4.9,18.65,20973.66,-1080.42,-4.9,4.91,19784.7,-1019.17,-4.9,9.81,28129.38,-1449.03,-4.9,4.9
2026-03-30,14915.02,-2118.7,-12.44,28.77,18364.89,-2608.76,-12.44,16.74,17323.82,-2460.88,-12.44,21.03,24630.56,-3498.81,-12.44,16.73
2026-03-31,16030.57,1115.56,7.48,23.44,19738.48,1373.59,7.48,10.51,18619.55,1295.72,7.48,15.12,26472.79,1842.22,7.48,10.5
2026-04-01,17094.21,1063.64,6.64,18.36,21048.14,1309.66,6.64,4.57,19854.96,1235.42,6.64,9.49,28229.27,1756.48,6.64,4.56
2026-04-02,17277.58,183.37,1.07,17.49,21273.92,225.78,1.07,3.55,20067.95,212.98,1.07,8.52,28532.08,302.81,1.07,3.54
2026-04-06,17912.82,635.24,3.68,14.45,22056.09,782.17,3.68,0.0,20805.78,737.83,3.68,5.16,29581.11,1049.03,3.68,0.0
2026-04-07,20716.05,2803.23,15.65,1.07,25507.72,3451.62,15.65,0.0,24061.74,3255.96,15.65,0.0,34210.35,4629.24,15.65,0.0
2026-04-08,23509.29,2793.24,13.48,0.0,28947.04,3439.32,13.48,0.0,27306.09,3244.36,13.48,0.0,38823.09,4612.74,13.48,0.0
2026-04-09,21911.61,-1597.68,-6.8,6.8,26974.42,-1972.62,-6.81,6.81,29160.96,1854.87,6.79,0.0,41460.29,2637.2,6.79,0.0
2026-04-10,20531.01,-1380.6,-6.3,12.67,28665.83,1691.41,6.27,0.97,30989.48,1828.51,6.27,0.0,44060.03,2599.73,6.27,0.0
